data,y_pred,y_test
"gethttp://localhost:8080/tienda1/miembros/salir.jsp posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=kurian&password=batidor&nombre=leandro&apellidos=bernatallada&email=galt@automovilesalhambra.kr&dni=38728859x&direccion=silo+179,+12?b&ciudad=cantillana&cp=23266&provincia=burgos&ntc=5881598906156737&b1=registrar posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=krug&pwd=mi5-a&remember=off&b1=entrar gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=100&cantidad=63&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam�n+ib�rico&precio=85&cantidad=6&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/imagenes/1.gif gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/global/estilos.css gethttp://localhost:8080/tienda1/global/menum.jsp",normal,normal
posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/global/creditos.jsp gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/imagenes/3.gif gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg gethttp://localhost:8080/tienda1/miembros/fotos.jsp gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,normal,normal
"gethttp://localhost:8080/tienda1/imagenes/logo.gif gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=tahsin&password=desempulgadura&nombre=angilberto&apellidos=urruch�a+comallonga&email=monkman@encuentrodominios.org&dni=45054784s&direccion=paseo+canteras+75+&ciudad=cartaya&cp=05198&provincia=vizcaya&ntc=3616118295208716&b1=registrar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=357&b1=pasar+por+caja gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=lindon&password=tr99ma&nombre=neceta&apellidos=com�n+galindez&email=niemyska@inversioneolica.lt&dni=18223647b&direccion=pla�a+lloreda,+155+&ciudad=andratx&cp=44132&provincia=almer�a&ntc=6398147509756321&b1=registrar posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1165&b1=confirmar gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=luhmaan&pwd=97co38225s9&remember=on&b1=entrar posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=lonidas&password=fundamentalmente&nombre=felipa&apellidos=ju�rez&email=sarcey-fendel@gesmahernan.de&dni=98918059g&direccion=calle+cosidores,+s/n,+&ciudad=capileira&cp=47690&provincia=navarra&ntc=6160253696929665&b1=registrar gethttp://localhost:8080/tienda1/miembros/index.jsp",normal,normal
gethttp://localhost:8080/tienda1/imagenes/2.gif posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif gethttp://localhost:8080/tienda1/global/estilos.css gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/imagenes/1.gif gethttp://localhost:8080/tienda1/imagenes/3.gif,normal,normal
"gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=kwok&pwd=a6lastam2en4o&remember=on&b1=entrar gethttp://localhost:8080/tienda1/global/menum.jsp gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/imagenes/2.gif gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=gater9&pwd=c356conio&remember=off&b1=entrar gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=lilah&password=i5sepulta&nombre=hemilce&apellidos=longoria+aro&email=jahnen@hojadecalculo.com.mm&dni=04212893y&direccion=palanca+106,+&ciudad=bail�n&cp=20100&provincia=cuenca&ntc=5713340032825247&b1=registrar",normal,normal
"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=chung&password=reele.cto&nombre=franklin&apellidos=iranzo&email=roussel@santacruzdelvoto.ws&dni=96269598q&direccion=calle+bernat+de+santa+eugenia+90+&ciudad=sariego&cp=17850&provincia=huesca&ntc=7626699319590675&b1=registrar gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/imagenes/3.gif gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=fedora&password=term�metro&nombre=wilson&apellidos=valdano&email=borsodi-heintje@unidadesdeventilacion.tg&dni=72799603a&direccion=c/+milano+170,+9-d&ciudad=castellanos+de+castro&cp=25182&provincia=alicante&ntc=9457153149790079&b1=registrar gethttp://localhost:8080/tienda1/imagenes/logo.gif gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=rong&pwd=d6mnificar&remember=off&b1=entrar",normal,normal
gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg gethttp://localhost:8080/tienda1/imagenes/1.gif posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=queso+manchego&precio=100&cantidad=90&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/global/creditos.jsp gethttp://localhost:8080/tienda1/miembros/fotos.jsp,normal,normal
"posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=odelia&pwd=mastelero&remember=off&b1=entrar gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=addons&password=14ab214c6�n&nombre=karla&apellidos=jauregui+cortines&email=quartet@cabare.com.cs&dni=86800649y&direccion=paratge+lila+30,+10?c&ciudad=espluga+de+francol�,+l'&cp=06380&provincia=�vila&ntc=9091453994786923&b1=registrar posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=danilo&password=comu793ta&nombre=ergasto&apellidos=mazza+esplugas&email=carmel@almeriastella.cm&dni=85009634r&direccion=pla�a+dels+bous,+107+&ciudad=arjona&cp=18210&provincia=soria&ntc=6030066949262681&b1=registrar gethttp://localhost:8080/tienda1/miembros/salir.jsp gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/publico/productos.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/imagenes/logo.gif",normal,normal
gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/miembros/fotos.jsp gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=jam�n+ib�rico&precio=100&cantidad=1&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam�n+ib�rico&precio=39&cantidad=58&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg gethttp://localhost:8080/tienda1/imagenes/2.gif gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/imagenes/3.gif,normal,normal
"gethttp://localhost:8080/tienda1/imagenes/3.gif posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=hatz&password=parolero&nombre=yamilem&apellidos=pav�n+taracena&email=stankova@carrillo-de-albornoz.pt&dni=85089975a&direccion=calle+matias+ramon+martinez+martinez+30+&ciudad=cercedilla&cp=18540&provincia=burgos&ntc=3554407381877328&b1=registrar gethttp://localhost:8080/tienda1/miembros/fotos.jsp posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=jeffries&password=macular&nombre=yazm�n&apellidos=marcelin+solivera&email=anoux_corsia@906.com.cz&dni=65781436x&direccion=isla+de+nelson,+89+7?h&ciudad=bugarra&cp=13194&provincia=segovia&ntc=8961981301450385&b1=registrar gethttp://localhost:8080/tienda1/global/creditos.jsp gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg gethttp://localhost:8080/tienda1/miembros/index.jsp gethttp://localhost:8080/tienda1/miembros/salir.jsp gethttp://localhost:8080/tienda1/index.jsp",normal,normal
"gethttp://localhost:8080/tienda1/global/creditos.jsp posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=4077&b1=confirmar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=4567&b1=confirmar posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=lauther&password=atora&nombre=rafaela&apellidos=valentini+funosa&email=colas@ozlon.rs&dni=04762189q&direccion=san+perfecto+8+&ciudad=torres+de+berrell�n&cp=33418&provincia=navarra&ntc=9210476335859924&b1=registrar gethttp://localhost:8080/tienda1/miembros/fotos.jsp posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/global/menum.jsp posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=stewart&password=arre&nombre=ilday&apellidos=tunaroza+capmany&email=mackenna.papac@interpretacion-diccionario-y-significado-de-los-s&dni=23991331p&direccion=moneyba,+114+&ciudad=rocafort+de+queralt&cp=06260&provincia=palencia&ntc=3554407381877328&b1=registrar",normal,normal
gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=reid5&pwd=chimenea&remember=off&b1=entrar gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/global/creditos.jsp gethttp://localhost:8080/tienda1/miembros/salir.jsp gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=babar4&password=cornisamen!to&nombre=ginette&apellidos=tanquia+jepus&email=miller_fiore9@olvidalo.sy&dni=17652259n&direccion=calle+segismundo+moret+93+1?a&ciudad=beneixama&cp=50297&provincia=teruel&ntc=0614375180233873&b1=registrar gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,normal,normal
"gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/imagenes/3.gif gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=howlett&password=cinaci0a&nombre=olalla&apellidos=nogu�s&email=boyadgian@campanasextractoras.tv&dni=51518827t&direccion=calle+jazmin,+s/n,+9-d&ciudad=munera&cp=40162&provincia=teruel&ntc=6070377795549230&b1=registrar gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/imagenes/3.gif gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas",normal,normal
posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/imagenes/3.gif gethttp://localhost:8080/tienda1/global/creditos.jsp gethttp://localhost:8080/tienda1/imagenes/1.gif gethttp://localhost:8080/tienda1/imagenes/2.gif gethttp://localhost:8080/tienda1/imagenes/3.gif gethttp://localhost:8080/tienda1/imagenes/logo.gif posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=joya&pwd=48di48l92&remember=off&b1=entrar gethttp://localhost:8080/tienda1/publico/productos.jsp gethttp://localhost:8080/tienda1/publico/productos.jsp,normal,normal
gethttp://localhost:8080/tienda1/publico/miembros.jsp posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=4220&b1=pasar+por+caja gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/imagenes/logo.gif gethttp://localhost:8080/tienda1/imagenes/3.gif gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/global/creditos.jsp gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/imagenes/1.gif,normal,normal
"gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=nelia3&password=4ns38a5o4&nombre=canaan&apellidos=troguet&email=sandford@directoriogratuito.yu&dni=94534158h&direccion=c/+afluente,+82+&ciudad=teulada&cp=05200&provincia=zaragoza&ntc=5973549282567233&b1=registrar gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=ivancevi&password=postrar&nombre=rayen&apellidos=urgeles+montanuy&email=lovas@djbroadcast.bn&dni=21096784b&direccion=nuestra+se�ora+de+la+paz,+80+8f&ciudad=castej�n+de+henares&cp=37748&provincia=girona&ntc=7058252446193830&b1=registrar gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/imagenes/3.gif gethttp://localhost:8080/tienda1/imagenes/1.gif posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1287&b1=confirmar gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=deacetis&password=entolar&nombre=janet&apellidos=sotorr�o+feo&email=brait_burbridge@fichajes.nom.ic&dni=76706902q&direccion=calle+alfred+nobel,+42+7-g&ciudad=peramola&cp=12460&provincia=teruel&ntc=6204145249044457&b1=registrar",normal,normal
gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/global/menum.jsp gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=bourget&password=escam�n&nombre=amaja&apellidos=barber�&email=ceseri@discotecateatre.do&dni=62955100y&direccion=c/+pereiras+149+&ciudad=quintanar+de+la+orden&cp=13189&provincia=burgos&ntc=7400285622819954&b1=registrar gethttp://localhost:8080/tienda1/miembros/salir.jsp gethttp://localhost:8080/tienda1/global/creditos.jsp gethttp://localhost:8080/tienda1/publico/productos.jsp gethttp://localhost:8080/tienda1/imagenes/2.gif gethttp://localhost:8080/tienda1/miembros/fotos.jsp posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=queso+manchego&precio=85&cantidad=9&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=jam�n+ib�rico&precio=100&cantidad=56&b1=a�adir+al+carrito,normal,normal
gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/miembros/salir.jsp gethttp://localhost:8080/tienda1/imagenes/2.gif gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=nel&pwd=inanimada&remember=on&b1=entrar posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/global/estilos.css gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=herner&password=asermonada&nombre=hildebaldo&apellidos=moscoso+mesen&email=haslund@arvigar.sl&dni=12064316b&direccion=calle+montes+claros+9+&ciudad=valbuena+de+duero&cp=41850&provincia=almer�a&ntc=7721560580439665&b1=registrar,normal,normal
"posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=verde&pwd=7x&remember=on&b1=entrar gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=3641&b1=confirmar gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/imagenes/1.gif posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=nici&password=85amo&nombre=orencia&apellidos=munn�&email=antonelli-ankrum@escarba.pm&dni=86979759s&direccion=playa+postiguet+81,+&ciudad=arenys+de+mar&cp=38726&provincia=zaragoza&ntc=1355384267469689&b1=registrar",normal,normal
"gethttp://localhost:8080/tienda1/global/titulo.jsp posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=louise&password=d�nica&nombre=lara&apellidos=barot+holm&email=quilley0@frenchpolynesia.com.st&dni=80135646n&direccion=avinguda+carrilet,+21,+&ciudad=torres+de+la+alameda&cp=50529&provincia=cuenca&ntc=2796348455963884&b1=registrar posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=pena-fer&password=acopetado&nombre=isolina&apellidos=baqu�&email=lundigan@3horas.gob&dni=79564193v&direccion=calle+ter,+20,+&ciudad=vila-rodona&cp=45182&provincia=lleida&ntc=4774034057366562&b1=registrar gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=queso+manchego&precio=100&cantidad=82&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=queso+manchego&precio=85&cantidad=40&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/miembros/salir.jsp posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif gethttp://localhost:8080/tienda1/imagenes/1.gif",normal,normal
gethttp://localhost:8080/tienda1/miembros/fotos.jsp posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=100&cantidad=14&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/miembros/index.jsp gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/publico/productos.jsp gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/imagenes/2.gif,normal,normal
